"Coauthor","Paper","Journal","AuthorID","PaperID"
"AngelosKeromytis;JohnIoannidis;JonathanMSmith","Implementing IPSec,","Proceedings IEEE GlobeCom Conference","4","761"
"","Practical Problems with a Cryptographic Protection Scheme ","CRYPTO International Crytology Conference","4","762"
"AngelosDKeromytis;KostasGAnagnostakis;MichaelWHicks;SotirisIoannidis","Scalable Resource Control in Active Networks ","IWAN International Working Conference Active Networks","4","763"
"","Programmable Networks: Selected Challenges in Computer Networking ","IEEE Computer","4","764"
"AngelosDKeromytis;SotirisIoannidis;MichaelBGreenwald;JonathanMSmith","Scalable Security Mechanisms for the Internet,","CIS CIS Department University of","4","765"
"","Rapid Location of Mount Points ","Softw Pract Exper","4","766"
"AngelosDKeromytis;JohnIoannidis;SotirisIoannidis;StefanMiltchev;VassilisPrevelakis","Secure and Flexible Global File Sharing ","USENIX the Advanced Computing Systems Association Annual Technical Conference FREENIX FREE AND OPEN SOURCE SOFTWARE Track","4","767"
"","A Survey of Process Migration Mechanisms ","Operating Systems Review","4","768"
"AngelosDKeromytis;DScottAlexander;WilliamAArbaugh","Security in Active Networks ","Secure Internet Programming","4","769"
"","The Software Design Laboratory ","Computing Systems","4","770"
"DScottAlexander;MarianneShaw;ScottNettles","Active Bridging ","SIGCOMM Special Interest Group Data Communications","4","771"
"GeraldQMaguire","Process migration: effects on scientific computation ","SIGPLAN Special Interest Group Programming Languages Notices","4","772"
"DScottAlexander;CBrendanSTraw;JonathanMSmith","Embedding High Speed ATM in UNIX IP,","USENIX the Advanced Computing Systems Association High Speed Networking Symposium Computer Animation","4","773"
"AMallet;JChung;JMSmith","Operating System Support for Protocol Boosters,","Proceedings HIPPARCH Workshop Uppsala Earlier version available UPENN CIS TR CIS","4","774"
"DSAlexander;WAArbaugh;ADKeromytis;JMSmith","A Secure Active Network Environment Architecture: Realization in SwitchWare,","IEEE Network Magazine special issue Active and Programmable Networks","4","775"
"WMarcus;IHadzic;TMcAuley","Protocol Boosters: Applying Programmability to Network Infrastructures,","IEEE Communications","4","776"
"","A Normal Form for Abstract Syntax ","VLDB Very Large Data Bases","5","777"
"ChyuanShiunLin;DianeCPSmith","The Design of a Rotating Associative Array Memory for a Relational Database Management Application ","VLDB Very Large Data Bases","5","778"
"","Comments on the paper Data Base Design in Theory and Practice by Bo Sundgren ","VLDB Very Large Data Bases","5","779"
"DianeCPSmith","Principles of Database Conceptual Design ","Data Base Design Techniques I","5","780"
"DianeCPSmith","Data Base Abstraction ","Conference Data Abstraction Definition and Structure","5","781"
"PhilipYen-TangChang","Optimizing the Performance of a Relational Algebra Data Base Interface Abstract ","SIGMOD International Conference Management of Data Conference","5","782"
"PhilipYen-TangChang","Optimizing the Performance of a Relational Algebra Database Interface ","Commun ACM","5","783"
"DianeCPSmith","Database Abstractions: Aggregation ","Commun ACM","5","784"
"DianeCPSmith","Database Abstractions: Aggregation and Generalization ","ACM Trans Database Syst","5","785"
"ChyuanShiunLin;DianeCPSmith","The Design of a Rotating Associative Array Memory for a Relational Database Management Application ","ACM Trans Database Syst","5","786"
"DianeCPSmith","Relational Data Base Machines ","IEEE Computer","5","787"
"","Large-Scale Knowledge Systems ","Wissensbasierte Systeme","5","788"
"","Expert Database Systems: A Database Perspective ","Expert Database Workshop","5","789"
"","Comments on the paper Data Base Design in Theory and Practice by Bo Sundgren ","VLDB Very Large Data Bases Surveys","5","790"
"","Comments on the Papers A Software Engineering View of Data Base Management by I A Wasserman and A Software Engineering View of Data Base Systems by H Weber ","VLDB Very Large Data Bases Surveys","5","791"
"","Large-Scale Knowledge Systems ","Foundations of Knowledge Base Management Xania","5","792"
"","Concluding Remarks from the Database Perspective ","Knowledge Base Management Systems Islamorada","5","793"
"UmeshwarDayal","PROBE: A Knowledge-Oriented Database Management System ","Knowledge Base Management Systems Islamorada","5","794"
"AlexanderBorgida;CharlesRich;JaimeGCarbonell;JonathanJKing;PeterHitchcock","Consistency of Models discussion ","Workshop Data Abstraction Databases and Conceptual Modelling","5","795"
"DennisMcLeod","Abstraction in Databases ","Workshop Data Abstraction Databases and Conceptual Modelling","5","796"
"","Large-Scale Knowledge Systems ","Wissensbasierte Systeme","6","797"
"","Expert Database Systems: A Database Perspective ","Expert Database Workshop","6","798"
"","Comments on the paper Data Base Design in Theory and Practice by Bo Sundgren ","VLDB Very Large Data Bases Surveys","6","799"
"","Comments on the Papers A Software Engineering View of Data Base Management by I A Wasserman and A Software Engineering View of Data Base Systems by H Weber ","VLDB Very Large Data Bases Surveys","6","800"
"","Large-Scale Knowledge Systems ","Foundations of Knowledge Base Management Xania","6","801"
"","Concluding Remarks from the Database Perspective ","Knowledge Base Management Systems Islamorada","6","802"
"UmeshwarDayal","PROBE: A Knowledge-Oriented Database Management System ","Knowledge Base Management Systems Islamorada","6","803"
"AlexanderBorgida;CharlesRich;JaimeGCarbonell;JonathanJKing;PeterHitchcock","Consistency of Models discussion ","Workshop Data Abstraction Databases and Conceptual Modelling","6","804"
"DennisMcLeod","Abstraction in Databases ","Workshop Data Abstraction Databases and Conceptual Modelling","6","805"
"","A Normal Form for Abstract Syntax ","VLDB Very Large Data Bases","6","806"
"ChyuanShiunLin;DianeCPSmith","The Design of a Rotating Associative Array Memory for a Relational Database Management Application ","VLDB Very Large Data Bases","6","807"
"","Comments on the paper Data Base Design in Theory and Practice by Bo Sundgren ","VLDB Very Large Data Bases","6","808"
"DianeCPSmith","Principles of Database Conceptual Design ","Data Base Design Techniques I","6","809"
"DianeCPSmith","Data Base Abstraction ","Conference Data Abstraction Definition and Structure","6","810"
"PhilipYen-TangChang","Optimizing the Performance of a Relational Algebra Data Base Interface Abstract ","SIGMOD International Conference Management of Data Conference","6","811"
"PhilipYen-TangChang","Optimizing the Performance of a Relational Algebra Database Interface ","Commun ACM","6","812"
"DianeCPSmith","Database Abstractions: Aggregation ","Commun ACM","6","813"
"DianeCPSmith","Database Abstractions: Aggregation and Generalization ","ACM Trans Database Syst","6","814"
"ChyuanShiunLin;DianeCPSmith","The Design of a Rotating Associative Array Memory for a Relational Database Management Application ","ACM Trans Database Syst","6","815"
"DianeCPSmith","Relational Data Base Machines ","IEEE Computer","6","816"
"JodiHeintzObradovich;JohnSvirbley;LarrySachs;MelanieKennedy;PatriciaStrohm;PhilipSallyRudmann;StephanieGuerlain","Design Concepts for an Instructional Tool: Teaching Abductive Reasoning in Antibody Identification ","CHI Conference Human Factors Computing Systems Conference Companion","7","817"
"DebGaldes;DonnaLThomas;JaneMFraser;JaniceBlazina;JohnRSvirbely;MelanieKennedy;PhilipSallyRudmann;ThomasMiller","Coping with the Complexities of Multiple-Solution Problems: A Case Study ","International Journal of Man Machine Studies","7","818"
"JaneMFraser;Philip","A Catalog of Errors ","International Journal of Man Machine Studies","7","819"
"JodiHeintzObradovich;LarrySachs;PatriciaStrohm;PhilipRebeccaDenning;SallyRudmann;StephanieGuerlain","The Transfusion Medicine Tutor: Using Expert Systems Technology to Teach Domain-Specific Problem-Solving Skills ","Intelligent Tutoring Systems","7","820"
"JodiHeintzObradovich;JohnSvirbley;LarrySachs;PatriciaStrohm;PhilipSallyRudmann;StephanieGuerlain","Successful Use of an Expert System to Teach Diagnostic Reasoning for Antibody Identification ","Intelligent Tutoring Systems","7","821"
"BChandrasekaran;SanjayMittal","MDX and Related Medical Decision-Making Systems ","IJCAI International Joint Conference Artificial Intelligence","7","822"
"BChandrasekaran;ToddRJohnson","Task-Structure Analysis for Knowledge Modeling ","AIFIPP Artificial Intelligence from the Information Processing Perspective","7","823"
"BChandrasekaran","Tenth Annual Workshop on Artificial Intelligence in Medicine: An Overview ","AI Artificial Intelligence Magazine","7","824"
"BChandrasekaran","Differing Methodological Perspectives in Artificial Intelligence ","AI Artificial Intelligence Magazine","7","825"
"BChandrasekaran;ToddRJohnson","Task-Structure Analysis for Knowledge Modeling ","Commun ACM","7","826"
"ABayazitoglu;KAJohnson;NKAmra;ToddRJohnson","One framework, two systems: flexible abductive methods in the problem-space paradigm applied to antibody identification and biopsy interpretation ","Artificial Intelligence Medicine","7","827"
"ABayazitoglu","Exploring the relationship between rationality and bounded rationality in medical knowledge-based systems ","Artificial Intelligence Medicine","7","828"
"DavidMSteier;ToddRJohnson","Guest Editor's Introduction ","IEEE Expert","7","829"
"ToddRJohnson","A Stratified Approach to Specifying, Designing, and Building Knowledge Systems ","IEEE Expert","7","830"
"JohnRJosephson;MichaelCTanner;WilliamFPunchIII","Peirce: A Tool for Experimenting with Abduction ","IEEE Expert","7","831"
"JaneMalin;JiajieZhang;KathyAJohnson;VimlaLPatel","Designing Human-Centered Distributed Information Systems ","IEEE Intelligent Systems","7","832"
"JBSmith;DKSmith;EKupstas","Automated Protocol Analysis,","Human Computer Interaction","8","833"
"JBSmith;DKSmith;EKupstas","Automated Protocol Analysis: Tools and Methodology,","Report Chapel Hill Department of Computer Science","8","834"
"JBSmith","Toward a Marxist Poetics,","Style Winter","8","835"
"JBSmith;HTMeserole","Yet There Is Method In It,","Perspectives Computing","8","836"
"SSouthard;JBSmith;SFWeiss;GJFerguson","An Overview of the Architecture for MicroArras ,","Report Chapel Hill Department of Computer Science","8","837"
"StephenFWeiss","Formatting Texts Accessed Randomly ","Softw Pract Exper","8","838"
"StephenFWeiss","Hypertext: Introduction to the Special Issue ","Commun ACM","8","839"
"FYoung;JBSmith","Structured Data Analysis: A Cognition-Based Design for Data Analysis Software,","Report Chapel Hill Department of Computer Science","8","840"
"FWYoung;JBSmith","Towards a Structured Data Analysis Environment: A Cognition-Based Design,","Computing and Graphics Statistics A Buja and P A Tukey eds New Springer Verlag","8","841"
"SGauch;JBSmith","Intelligent Search of Full-Text Databases,","Proceedings of RIAO MIT Revised version published","8","842"
"SGauch;JBSmith","Search Improvement via Automatic Query Reformulation,","ACM Transactions Information Systems","8","843"
"GaryHill;HelenAshman;MarkBernstein;PeterJN&uuml;rnberg;VBalasubramanian","The WWW and Hypertext Research Panel ","Hypertext","8","844"
"KJeffay;JKLin;JMenges;FDSmith;JBSmith","Architecture of the Artifact-Based Collaborations System Matrix,","Proceedings of CSCW Conference Computer Supported Cooperative Work New ACM Press","8","845"
"KJeffay;JKLin;JMenges;FDSmith;JBSmith","Architecture of the Artifact-Based Collaboration System Matrix,","Report Chapel Hill Department of Computer Science","8","846"
"IJenkins;MLansman;JBSmith","A Tutorial for WE for Experimental Studies,","Report Chapel Hill Department of Computer Science","8","847"
"MarcyLansman","Designing theory-based systems: a case study ","CHI Conference Human Factors Computing Systems","8","848"
"MLansman;JBSmith;IWeber","Using Computer-Generated Protocols to Study Writer's Planning Strategies,","Report Chapel Hill Department of Computer Science","8","849"
"MLansman;JBSmith;IWeber","Using the Writing Environment to Study Writers' Strategies,","Computers and Composition","8","850"
"HTMeserole;JBSmith","Shakespeare: Annotated World Bibliography for ,","Shakespeare Quarterly Bibliography Issue","8","851"
"ElliMylonas;GeorgePLandow;MarkBernstein","The Process of Discovery: Hypertext and Scholarship ","Hypertext","8","852"
"BARosenberg;JBSmith","The Computer and the Finnish Historical-Geographical Method,","with Bruce A Journal of American Folklore","8","853"
"WSchuler;JBSmith","Author's Argumentation Assistant AAA : A Hypertext-Based Authoring Tool for Argumentative Texts,","Proceedings of European Conference Hypertext University press","8","854"
"DEShackelford;FDSmith;JBSmith","A Distributed Data-Storage Service for Supporting Group Collaborations ","Report Chapel Hill Department of Computer Science","8","855"
"DEShackelford;JBSmith;FDSmith","A Distributed Graph Storage System for Artifacts in Group Collaborations,","Report Chapel Hill Department of Computer Science","8","856"
"DEShackelford;JBSmith","Tao of Subgraph: The Data Model of the ABC Distributed Graph Storage System ","Report Chapel Hill Department of Computer Science","8","857"
"","Computer Generated Analogues of Mental Structures from Language Data ","IFIP International Federation for Information Processing Congress","8","858"
"DShackelford;JBSmith;JBoone;BElledge","The UNC Graph Server: A Distributed Hypermedia Data Management System,","Report Chapel Hill Department of Computer Science","8","859"
"","The King is Dead; Long Live the King Keynote ","Hypertext","8","860"
"PEBush;GJFerguson;JBSmith;SFWeiss;JDBolter","An Overview of the Architecture for WE ,","Report Chapel Hill Department of Computer Science","8","861"
"DouglasEShackelford;FDonelsonSmith","The Architecture and Implementation of a Distributed Hypermedia Storage System ","Hypertext","8","862"
"GordonJFerguson;StephenFWeiss","A Hypertext Writing Environment and its Cognitive Basis ","Hypertext","8","863"
"FDonelsonSmith","ABC: A Hypermedia System for Artifact-Based Collaboration ","Hypertext","8","864"
"GordonJFerguson;StephenFWeiss","MICROARRAS: An Advanced Full-Text Retrieval and Analysis System ","SIGIR Research and Development Information Retrieval","8","865"
"JBSmith;MLansman","A Cognitive Basic for A Computer Writing Environment"," Report Chapel Hill Department of Computer Science","8","866"
"SGauch;JBSmith","Query Reformulation Strategies for an Intelligent Search Intermediary,","Proceedings of Annual AI Artificial Intelligence Systems Government Conference DC","8","867"
"SGauch;JBSmith","An Expert System for Automatic Query Reformulation,","Journal of the American Society of Information Scientists","8","868"
"SusanGauch","An Expert System for Automatic Query Reformation ","JASIS Journal of the American Society of Information Science","8","869"
"SGauch;JBSmith","Intelligent Information Retrieval: An Introduction,","Journal of the American Society of Information Scientists","8","870"
"JBSmith;MLansman","A Cognitive Basis for a Computer Writing Environment,","B K Britton S M Glynn Eds Computer Writing Aids Theory Reserach Practice Hillsdale Erlbaum","8","871"
"JBSmith;MCRooks;GJFerguson","A Cognitive Grammar for Writing: Version ,","Report Chapel Hill Department of Computer Science","8","872"
"JBSmith;MLansman","Cognitive Modes and Strategies for Writing,","Report Chapel Hill Department of Computer Science","8","873"
"JBSmith","Collective Intelligence in Computer-Based Collaboration ","Hillsdale Laurence Erlbaum Associates","8","874"
"JBSmith","Collective Intelligence in Computer-Based Collaboration: An Introduction,","Report Chapel Hill Department of Computer Science","8","875"
"JBSmith","Computer Criticism,","Style Fall Also Trends Linguistics Studies and Mongraphs Computers Language Research W A Sedelow W A Sedelow S Y eds Mouton","8","876"
"JBSmith","Computer Generated Analogues of Mental Structures from Language Data,","Proceedings of IFIP International Federation for Information Processing Congress The Hague North Publishing","8","877"
"JBSmith","Computers and Literary Theory,","Association for Literary and Linguistic Computing Bulletin","8","878"
"JBSmith","Computer Studies in the Humanities: Intellectual, Educational, and Social Implications,","Interdisciplinary Essays IV","8","879"
"JBSmith;MLansman","Designing Theory-Based Systems: A Case Study,","Proceedings of CHI Conference Human Factors Computing Systems New ACM Press","8","880"
"JBSmith;SFWeiss","Formatting Texts Accessed Randomly,","Software Practice and Experience","8","881"
"DKSmith;SmithJB","Hypermedia vs Paper: User Strategies in Browsing SNA Materials ","Report Chapel Hill Department of Computer Science","8","882"
"JBSmith;SFWeiss","Hypertext,","Communications of the ACM","8","883"
"JBSmith;SFWeiss;GJFerguson","A Hypertext Writing Environment and its Cognitive Basis,","Proceedings of ACM International Conference Research and Development Information Retrieval Revised version published special issue of Information Processing and Management","8","884"
"JBSmith;SFWeiss;GJFerguson","MICROARRAS: An Overview"," Report Chapel Hill Department of Computer Science","8","885"
"JBSmith","Imagery and the Mind of Stephen Dedalus"," Lewisburg Bucknell University Press","8","886"
"JBSmith;FDSmith;PCalingaert;JHayes;DHolland;KJeffay;MLansman","UNC Collaboratory Project: Overview,","Report Chapel Hill Department of Computer Science","8","887"
"JBSmith;SFWeiss;GJFerguson;JDBolter;MLansman;DVBeard","WE: A Writing Environment for Professionals,","Proceedings of National Computer Conference AFIPS Press","8","888"
"JBSmith;CSmith","Writing, Thinking, Computing ","R A Zwaan D Meutsch Eds Computer Models and Technology Media Research New Elsevier Science Publishers Also Poetics Journal for Empirical Research Literature the Media and the Arts Special Issue Computer Models and Technology","8","889"
"JBSmith;DCNash","Interactive Home Media and Privacy ","DC The Federal Trade Commission","8","890"
"FDonelsonSmith;JKLin;JMenges;KevinJeffay","Architecture of the Artifact-Based Collaboration System Matrix ","CSCW Conference Computer Supported Cooperative Work","8","891"
"JBSmith;BARosenberg","Rhythms in Speech: The Formulaic Structure of Four Fundamentalist Sermons,","Computer Studies the Humanities and Verbal Behavior","8","892"
"JBSmith","Random Accessible Text System for Associative Text Analysis,","SIGLASH Newsletter","8","893"
"JBSmith","ARRAS: A New Environment for Literary Analysis,","Perspectives Computing Summer Fall","8","894"
"JBSmith","ARRAS User's Manual"," Report Chapel Hill Department of Computer Science","8","895"
"JBSmith","RATSALL: A Language Analysis System for the Eighties,","Style Fall","8","896"
"JBSmith","RATS: A Middle Level Text Utility System,","Computers and the Humanities","8","897"
"JBSmith","Some Lucubrations and Specifications for a Natural Language Analyzer,","Computer Studies the Humanities and Verbal Behavior","8","898"
"JBSmith;CFSmith","A Strategic Method for Writing"," Report Chapel Hill Department of Computer Science","8","899"
"JBSmith","Thematic Structure and Complexity,","Style Winter","8","900"
"AnneSalvesen","The Strength of the Subset Type in Martin-L&ouml;f's Type Theory","LICS Logic Computer Science","9","901"
"GiovanniSambin;SaraSadocco;ThierryCoquand","Formal Topologies on The Set of First-Order Formulae ","J Symb Log","9","902"
"","Formal Topologies on the Set of First-Order Formulae ","Journal of Symbolic Logic","9","903"
"","Kleene's Slash and Existence of Values of Open Terms in Type Theory ","Selected Papers from CSL Computer Science Logic E Boerger et eds LNCS Springer Verlag","9","904"
"","On a Nonconstructive Type Theory and Program Derivation ","The Proceedings of Conference Logic and its Applications","9","905"
"","An Interpretation of Kleene's Slash in Type Theory in Logical Environments,","G Huet and G Plotkin eds University Press","9","906"
"","An interpretation of Martin-Löf's type theory in a type-free theory of propositions ","Journal of Symbolic Logic","9","907"
"ThierryCoquand","An Application of Constructive Completeness "," the proceedings of Types for proofs and programs Torino To be published LNCS","9","908"
"KentPetersson","Program Derivation in Type Theory: A Partitioning Problem} ","Computer Languages","9","909"
"","Propositional Functions and Families of Types ","Notre Dame Journal of Formal Logic","9","910"
"BengtNordström","Propositions, Types and Specifications in Martin-Löf's Type Theory ","BIT","9","911"
"TanelTammet","Optimized Encodings of Fragments of Type Theory in First Order Logic "," the proceedings of Types for proofs and programs Torino To be published LNCS","9","912"
"","The Identification of Propositions and Types in Martin-Löf's Type Theory","Foundations of Computation Theory volume of Lecture Notes Computer Science pages Springer Verlag","9","913"
"","The Independence of Peano's Fourth Axiom from Martin-Löf's Type Theory without Universes ","Journal of Symbolic Logic","9","914"
"AnneSalvesen","The Strength of the Subset Type in Martin-Löf's Type Theory ","Proceedings of LICS Logic Computer Science Edinburgh IEEE","9","915"
"GrigoryMints;EnnTyugu","Type-theoretical semantics of some declarative languages ","D Bj rner editor Selected Works of Baltic Republics Computer Scientists Lecture Notes Computer Science Springer Verlag","9","916"
"TanelTammet","Optimized Encodings of Fragments of Type Theory in First Order Logic ","TYPES","9","917"
"TanelTammet","Optimized Encodings of Fragments of Type Theory in First-Order Logic ","Journal of Logic and Computation","9","918"
"EnnTyugu;GrigoriMints","Type-theoretical Semantics of Some Declarative Languages ","Baltic Computer Science","9","919"
"","Kleene's Slash and Existence of Values of Open Terms in Type Theory ","CSL Computer Science Logic","9","920"
"","An Interpretation of Martin-Lof's Type Theory in a Type-Free Theory of Propositions ","J Symb Log","9","921"
"","Propositional Functions and Families of Types ","Notre Dame Journal of Formal Logic","9","922"
"","The Identification of Propositions and types in Martin-L&ouml;f's Type Theory: A Programming Example ","FCT Fundamentals of Computation Theory","9","923"
"","The Independence of Peano's Fourth Axiom from Martin-Lof's Type Theory Without Universes ","J Symb Log","9","924"
"ThierryCoquand","An Application of Constructive Completeness ","TYPES","9","925"
"BengtNordstr&ouml;m","Propositions and Specifications of Programs in Martin-L&ouml;fs Type Theory ","BIT","9","926"
"BengtNordstr&ouml;m;Bj&ouml;rnvonSydow;ThierryCoquand","Type Theorie Programming ","Bulletin of the EATCS European Association for Theoretical Computer Science","9","927"
"KentPetersson","Program Derivation in Type Theory: A Partitioning Problem ","Comput Lang","9","928"
