"Coauthor","Paper","Journal","AuthorID","PaperID"
"BMKim;SHLee;SRMaeng;JWCho;SHLee","A New Algorithm for Subsumption Test,","Proceedings of the International Conference Fifth Generation Computer Systems","17","197"
"SungJinKim;WonKim","The BORD Benchmark for Object-Relational Databases ","DEXA Database and Expert Systems Applications","17","198"
"CSKim;SHLee;SHLee","Trend and Market Analysis on Relational Database Systems in UNIX in Korean ,","Weekly Technical Reviews pages Electronics and Telecommunications Research Institute","17","199"
"SHLee;SHLee","Validating Transaction Consistency in Database Systems, in Proceedings of the nd Euromicro Conference,","IEEE Computer Society pages Prague","17","200"
"SHLee;LJHenschen;SHLee","Evaluation of Recursive Queries Extended Rules in Deductive Databases,","IEEE Trans Knowledge and Data Engineering pages","17","201"
"SGLee;DHChoi;SHLee;SHLee","A Logic Database System Extended Functionality,","International Journal of Computers and Their Applications","17","202"
"SGLee;DHChoi;SHLee;SHLee","A Logic Database System Extended Functionality,","Proceedings of the th Annual International Computer Software and Applications Conference CompSAC Seoul pages","17","203"
"SGLee;SHLee;SHLee","A Query Transformer in a Digital Library Environment,","Proceedings of the th Annual Conference of the Internet Society Kuala Lumpur","17","204"
"SHLee;SHLee","Maintenance of Integrity Constraints against Transactions in Database Systems,","Telecommunications Review","17","205"
"SHLee;LJHenschen;MHKim;YJLee;SHLee","Enforcement of Integrity Constraints against Transaction Transition Axioms,","Proceedings of the IEEE Sixteenth International Computer Software and Applications Conference ComSAC pages","17","206"
"SHLee;SHLee","On Technical Trend of Database Systems in Korean ,","National Assembly Library Review","17","207"
"SHLee;JSHong;LKerschberg;SHLee","A Popularity-driven Caching Scheme for Meta-search Engines: An Empirical Study,","Springer Verlag Lecture Notes Computer Science pages","17","208"
"SHLee;LJHenschen;SHLee","Semantics and Properties of Existential Quantifiers in Deductive Databases,","Information Processing Letters pages","17","209"
"SamiBAbugharbieh","A Fast Algorithm for the Disjunctive Decomposition of i","m</i","18","210"
"FunctionsPartI:TheDecompositionAlgorithm","ISMVL IEEE INTERNATIONAL SYMPOSIUM MULTIPLE VALUED LOGIC","","-Valued Functions Part I: The Decomposition Algorithm <","211"
"SamiBAbugharbieh","A Fast Algorithm for the Disjunctive Decomposition of i","m</i","18","212"
"FunctionsPartII:TimeComplexityAnalysis","ISMVL IEEE INTERNATIONAL SYMPOSIUM MULTIPLE VALUED LOGIC","","-Valued Functions Part II: Time Complexity Analysis <","213"
"VectorBooleanAlgebraandCalculus","IEEE Trans Computers","","18","214"
"WangHongyuan","Comments on ``Sign/Logarithm Arithmetic for FFT Implementation'' ","IEEE Trans Computers","18","215"
"AlbertDEdgar","The Focus Number System ","IEEE Trans Computers","18","216"
"AlbertDEdgar","Addendum to ``The Focus Number System'' ","IEEE Trans Computers","18","217"
"AlbertDEdgar","FOCUS Microcomputer Number System ","Commun ACM","18","218"
"Jan-BonChen","The Necessary and Sufficient Conditions of Type-Safe Polymorphism ","JOOP Journal of Object Oriented Programming","18","219"
"Jan-BonChen","Pursuing Safe Polymorphism in OOP ","JOOP Journal of Object Oriented Programming","18","220"
"Jan-BonChen","Generation and Reorganization of Subtype Hierarchies ","JOOP Journal of Object Oriented Programming","18","221"
"OnTwo-StateCompletelyIsolatedProbabilisticSequentialMachines","Information and Control","","18","222"
"BenKao;BoZhou;DavidWai-LokCheung;KanHu","DROLAP - A Dense-Region Based Approach to On-Line Analytical Processing ","DEXA Database and Expert Systems Applications","19","223"
"BenKao;DavidWai-LokCheung","A General Incremental Technique for Maintaining Discovered Association Rules ","DASFAA Database Systems for Advanced Applications","19","224"
"BenKao;DavidWai-LokCheung","Is Sampling Useful in Data Mining? A Case in the Maintenance of Discovered Association Rules ","Data Mining and Knowledge Discovery","19","225"
"BenKao;BoZhou;DavidWai-LokCheung;HuKan","Towards the building of a dense-region-based OLAP system ","Data Knowl Eng","19","226"
"PierLucaLanzi;RosaMeo;editors","Database Support for Data Mining Applications ","Number LNCS Springer Verlag","19","227"
"SauDanLee;LucDeRaedt","Constraint Based Mining of First Order Sequences in SeqLog ","Lanzi and Meo","19","228"
"SauDanLee;LucDeRaedt","Constraint based mining of first order sequences in seqlog extended abstract ","conjunction the th European Conference Machine Learning and th European Conference Principles and Practice of Knowledge Discovery Databases ECML European Conference Machine Learning PKDD Principles of Data Mining and Knowledge Discovery","19","229"
"SauDanLee;LucDeRaedt","Constraint based mining of first order sequences in seqlog extended abstract ","Workshop Multi Relational Data Mining MRDM","19","230"
"SauDanLee;DavidCheung","Maintenance of Discovered Association Rules ","chapter Volume of Abramowicz and Zurada","19","231"
"SauDanLee;DavidWLCheung","Maintenance of discovered association rules: When to update?","Proc ACM SIGMOD International Conference Management of Data Workshop Data Mining and Knowledge Discovery DMKD Research Issues Data Mining and Knowledge Discovery U S A","19","232"
"WitoldAbramowicz;JozefZurada;editors","Knowledge Discovery for Business Information Systems,","volume of The Kluwer ternational Series Engineering and Computer Science Kluwer Academic Publishers Proc Second ternational Workshop Advance Issues of E Web based formation Systems WECWIS Workshop Advanced Issues of E and Web based Information Systems","19","233"
"DavidWai-LokCheung;DavidYang;Siu-MingYiu;TakWahLam;Wai-ShingHo;Wing-KinSung","Construction of Online Catalog Topologies Using Decision Trees ","WECWIS Workshop Advanced Issues of E and Web based Information Systems","19","234"
"DavidWCheung;BoZhou;BenKao;KanHu;SauDanLee","DROLAP--a dense-region-based approach to on-line analytical processing ","Proc The th International Conference Database and Expert Systems Applications DEXA Database and Expert Systems Applications","19","235"
"DavidCheung;SauDanLee;ThomasLee;WilliamSong;CJTan","Distributed and scalable XML document processing architecture for e-commerce systems ","formation Systems WECWIS Workshop Advanced Issues of E and Web based Information Systems","19","236"
"DavidWaiLokCheung;SauDanLee;YongqiaoXiao","Effect of data skewness and workload balance in parallel data mining ","IEEE transactions Knowledge and Data Engineering","19","237"
"DavidWLCheung;SauDanLee;BenjaminKao","A general incremental technique for maintaining discovered association rules ","Proceedings of the Fifth ternational Conference Database Systems for Advanced Applications pages","19","238"
"DavidWai-LokCheung","Maintenance of Discovered Association Rules: When to update?","DMKD Research Issues Data Mining and Knowledge Discovery","19","239"
"DavidCheung;SauDanLee","Parallel Mining of Association Rules;chapter Volume of","Abramowicz and Zurada","19","240"
"DavidWaiLokCheung;BZhou;BenKao;HKan;SauDanLee","Towards the building of a dense-region based OLAP system ","Data and Knowledge Engineering Elsevier Science","19","241"
"SauDanLee;LucDeRaedt","An algebra for inductive query evaluation ","Xindong Wu Alex Tuzhilin and Jude Shavlik editors Proc The Third IEEE International Conference Data Mining ICDM IEEE International Conference Data Mining pages","19","242"
"SauDanLee;LucDeRaedt","An algebra for inductive query evaluation ","ductive Databases KDID conjunction The th European Conference Machine Learning and the th European Conference Principles and Practice of Knowledge Discovery Databases ECML European Conference Machine Learning PKDD Principles of Data Mining and Knowledge Discovery","19","243"
"SauDanLee;DavidWCheung;BenKao","Is sampling useful in data mining? A case in the maintenance of discovered association rules Data Mining and Knowledge Discovery,","An ternational Journal","19","244"
"HeikkiMannila;LucDeRaedt;ManfredJaeger","A Theory of Inductive Query Answering ","ICDM IEEE International Conference Data Mining","19","245"
"LucDeRaedt;ManfredJaeger;SauDanLee;HeikkiMannila","A theory of inductive query answering extended abstract ","Proc The nternational Conference Data Mining","19","246"
"CJTan;DavidWai-LokCheung;ThomasLee;WilliamSong","Distributed and Scalable XML Document Processing Architecture for E-Commerce Systems ","WECWIS Workshop Advanced Issues of E and Web based Information Systems","19","247"
"DavidYang;Wing-KinSung;Siu-MingYiu;DavidCheung;Wai-ShingHo;Tak-WahLam;Sau-DanLee","Construction of online catalog topologies using decision trees ","formation Systems WECWIS Workshop Advanced Issues of E and Web based Information Systems","19","248"
"SungWooChoi;Young-MinKim","Fast Scene Change Detection using Direct Feature Extraction from MPEG Compressed Videos ","IEEE Transactions Multimedia","1","249"
"SungWooChoi;Young-MinKim","Fast Scene Change Detection using Direct Feature Extraction from MPEG Compressed Videos ","IEEE Transactions Multimedia","1","250"
"S-HChoi;S-WLee"," Region Tracking using Perspective Motion Model, ","Pattern Recognition","1","251"
"SungWooChoi","Stability Analysis of Medial Axis Transform under Relative Hausdorff Distance ","ICPR International Conference Pattern Recognition","1","252"
"H-SPark;B-KShin;JMoon;S-WLee"," A -D HMM Method for Off-line Handwritten Character Recognition, ","International Journal of Pattern Recognition and Artificial Intelligence","1","253"
"J-SPark;S-WLee"," Adaptive Nonlinear Pattern Matching Method for Off-line Recognition of Handwritten Characters, ","Proc th International Workshop Frontiers Handwritten Recognition Taipei Oec","1","254"
"J-SPark;S-WLee"," Adaptive Nonlinear Shape Matching for Unconstrained Handwritten Character Recognition, ","Pattern Recognition","1","255"
"H-SPark;S-WLee"," Off-line Recognition of Large-Set Handwritten Characters Multiple Hidden Markov Models, ","Pattern Recognition","1","256"
"H-SPark;S-WLee"," Off-line Recognition of Large-Set Handwritten Hangul Hidden Markov Models, ","Proc rd International Workshop Frontiers Handwriting Recognition","1","257"
"Sang-CheolPark","Fast Distance Computation with a Stereo Head-Eye System ","Biologically Motivated Computer Vision","1","258"
"S-WLee;D-SKim"," Multi-lingual Large-set Oriental Character Recognition Using Hierarchical Neural Network Classifier, ","Proc Korea Joint Symposium Oriental Language Computing Pohang","1","259"
"S-CPark;S-WLee"," Fast Distance Computation a Stereo Head-Eye System, ","Biologically Motivated Computer Vision Lecture Notes Computer Science","1","260"
"S-WLee;J-SKim"," Multi-lingual, Multi-font and Multi-size Large-set Character Recognition Using Self-Organizing Neural Network, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","261"
"J-SPark;Y-HOh;S-CAhn;S-WLee"," Glasses Removal from Facial Image using Recursive PCA Reconstruction, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science","1","262"
"S-WLee"," Multilayer Cluster Neural Network for Totally Unconstrained Handwritten Numeral Recognition, ","Neural Networks","1","263"
"H-SPark;S-YKim;S-WLee"," Gray-scale Handwritten Character Recognition Based on Principal Features, ","Proc SPIE The International Society for Optical Engineering Conference Document Recognition","1","264"
"S-WLee;Y-JKim"," Multilayer Cluster Neural Network for Totally Unconstrained Handwritten Numeral Recognition, ","Proc International Conference Neural Information Processing Seoul Korea","1","265"
"H-SPark;S-WLee"," Hidden Markov Mesh Random Field: Theory and Its Application to Handwritten Character Recognition, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","266"
"S-WLee;Y-JKim;M-WKim"," Multilayer Cluster Neural Networks for Off-line Recognition of Totally Unconstrained Handwritten Numerals, ","Proc th Int Workshop Frontiers Handwritten Recognition Taipei Oec","1","267"
"S-WLee;C-HKim;YYTang;HMa"," Multiresolution Recognition of Unconstrained Handwritten Numerals Wavelet Transform and Multilayer Cluster Neural Network, ","Pattern Recognition","1","268"
"S-WLee;JKim"," Unconstrained Seal Imprint Verification using Attributed Stroke Graph Matching, ","Pattern Recognition","1","269"
"S-WLee;J-SPark"," Nonlinear Shape Normalization Methods for the Recognition of Large-set Handwritten Characters, ","Pattern Recognition","1","270"
"S-WLee;E-SKim;YYTang"," Nonlinear Shape Restoration of Distorted Images Coons Transformation, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","271"
"D-JLee;S-WLee"," A New Methodology for Gray-Scale Character Segmentation and Recognition, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","272"
"Song-HaChoi;Young-KyuLim","Text Extraction in MPEG Compressed Video for Content-Based Indexing ","ICPR International Conference Pattern Recognition","1","273"
